rev,mou,totmrc,ovrmou,ovrrev,vceovr,roam,change_mou,change_rev,drop_vce,blck_vce,blck_dat,unan_vce,plcd_vce,recv_vce,comp_vce,comp_dat,custcare,ccrndmou,cc_mou,inonemin,threeway,mou_cvce,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,peak_vce,peak_dat,mou_peav,opk_vce,opk_dat,mou_opkv,mou_opkd,drop_blk,attempt,complete,callwait,months,uniqsubs,actvsubs,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,marital,infobase,income,numbcars,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
33.0875,78.25,29.99,0.0,0.0,0.0,0.0975,-39.25,0.2925,2.333333333,0.0,0.0,4.333333333,50.33333333,4.666666667,43.66666667,0.0,0.0,0.0,0.0,3.666666667,0.0,74.65666667,3.423333333,4.333333333,9.623333333,0.0,0.0,34.0,0.0,59.63,13.33333333,0.0,18.45,0.0,2.333333333,50.33333333,43.66666667,0.0,19,2,2,AA,N,403,957.0,651.43,563.46,908.0,380,33.14,53.41,22.35,91,40,33,74.0,31.0,33.0,T,CALIFORNIA NORTH AREA,Y,N,59.98999023,2.0,1.0,WCMB,0.0,0.0,,8.0,M,M,6.0,2.0,0.0,S,U,U,U,U,U,Y,551.0,1051157
74.4625,423.5,44.99,76.75,26.8625,26.8625,0.0,120.5,-4.5125,4.666666667,4.666666667,0.0,36.0,139.3333333,25.66666667,95.33333333,0.0,2.666666667,4.0,2.003333333,16.0,0.0,128.5866667,25.94,18.0,18.65666667,1.666666667,3.41,78.33333333,0.0,84.39333333,41.33333333,0.0,70.13333333,0.0,9.333333333,139.3333333,95.33333333,0.333333333,17,1,1,CA,Y,2334,4377.0,940.7,877.47,4376.0,2333,58.5,291.73,155.53,383,210,76,422.0,239.0,78.0,C,CENTRAL/SOUTH TEXAS AREA,N,N,129.9899902,2.0,2.0,WCMB,1.0,0.0,O,1.0,S,M,4.0,2.0,1.0,H,U,U,U,U,U,Y,485.0,1051217
22.4925,255.25,10.0,0.0,0.0,0.0,1.8575,-15.25,-3.6725,7.0,1.666666667,0.0,9.333333333,70.66666667,16.66666667,53.66666667,0.0,0.0,0.0,0.0,5.666666667,0.0,114.6233333,41.76666667,12.33333333,5.566666667,0.0,0.0,35.66666667,0.0,63.92666667,33.66666667,0.0,92.46333333,0.0,8.666666667,70.66666667,53.66666667,1.0,15,2,2,AA,N,796,1969.0,200.92,190.92,1964.0,795,14.69,151.08,61.15,260,90,24,182.0,74.0,18.0,T,TENNESSEE AREA,,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,6.0,S,M,7.0,2.0,0.0,N,U,U,Y,Y,Y,Y,443.0,1051299
41.9125,133.25,49.99,1.5,0.585,0.0,0.0,-133.25,-1.9225,0.333333333,0.333333333,0.0,5.333333333,26.66666667,9.333333333,20.66666667,0.333333333,0.0,0.0,0.0,7.0,0.0,38.46666667,5.64,1.333333333,1.006666667,0.0,0.0,12.66666667,0.0,14.37,14.0,0.333333333,29.73666667,1.623333333,0.666666667,27.0,21.0,0.0,13,1,1,CA,N,1527,3163.0,550.55,480.57,3148.0,1519,43.69,286.18,138.09,178,85,43,270.0,131.0,42.0,S,CALIFORNIA NORTH AREA,Y,R,99.98999023,4.0,3.0,WCMB,0.0,0.0,O,4.0,M,M,5.0,2.0,0.0,O,Y,U,U,U,Y,Y,348.0,1051305
57.6125,627.5,49.99,22.25,6.675,6.675,0.16,9.5,7.6775,8.333333333,1.666666667,0.0,36.66666667,197.3333333,67.33333333,153.0,0.0,14.66666667,23.33333333,15.78666667,27.33333333,2.333333333,364.4833333,155.9766667,17.0,8.533333333,0.0,0.0,163.0,0.0,423.56,45.0,0.0,96.9,0.0,10.0,197.3333333,153.0,2.666666667,13,1,1,EA,N,2181,6776.0,812.05,752.07,6756.0,2170,68.37,614.18,197.27,624,188,55,608.0,184.0,59.0,T,ATLANTIC SOUTH AREA,Y,R,9.989997864,1.0,1.0,,0.0,0.0,,3.0,U,M,4.0,1.0,0.0,N,U,Y,U,U,Y,Y,380.0,1051394
40.1075,1118.25,44.99,12.5,4.375,4.375,0.0,-22.25,2.8125,2.0,0.0,0.0,1.666666667,112.0,37.0,108.6666667,0.0,0.0,0.0,0.0,9.0,0.0,725.8566667,273.71,23.0,39.81333333,5.0,16.09,41.33333333,0.0,171.2566667,102.0,0.0,828.3166667,0.0,2.0,112.0,108.6666667,0.666666667,17,1,1,ZA,Y,2450,10665.0,773.06,701.73,10625.0,2430,46.78,708.33,162.0,1126,159,39,1002.0,173.0,43.0,U,NEW YORK CITY AREA,Y,N,149.9899902,2.0,1.0,WCMB,0.0,0.0,,,U,M,9.0,,0.0,H,U,U,U,U,U,Y,169.0,1051531
29.99,0.0,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,1,ZA,N,1641,3886.0,857.57,797.59,3882.0,1637,53.17,258.8,109.13,0,0,30,0.0,0.0,30.0,U,CHICAGO AREA,Y,N,79.98999023,1.0,1.0,WCMB,0.0,0.0,O,6.0,U,M,3.0,,0.0,H,U,U,U,U,Y,Y,487.0,1051543
98.1375,705.0,82.99,0.0,0.0,0.0,4.8575,152.0,5.6425,4.0,0.0,0.0,10.0,80.0,104.3333333,69.0,0.0,0.666666667,0.666666667,0.3,60.66666667,0.0,161.9566667,321.2233333,12.66666667,9.283333333,1.0,12.05666667,56.66666667,0.0,142.1933333,72.33333333,0.0,340.9866667,0.0,4.0,80.0,69.0,0.0,12,1,1,U,N,2812,12713.0,1869.2,1755.47,12629.0,2788,159.59,1148.09,253.45,654,161,96,1017.0,234.0,127.0,U,LOS ANGELES AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,G,U,U,U,U,U,N,378.0,1051686
24.085,916.5,10.0,51.5,12.875,12.875,0.0,133.5,10.005,6.666666667,4.0,0.0,47.66666667,327.0,136.3333333,272.0,0.0,0.666666667,2.333333333,1.873333333,69.33333333,0.0,360.6933333,237.2266667,61.0,54.48666667,16.0,29.22333333,287.0,0.0,414.6966667,118.0,0.0,183.2233333,0.0,10.66666667,327.0,272.0,5.0,12,2,2,AA,N,2848,6724.0,243.71,203.72,6724.0,2848,18.52,611.27,258.91,872,380,21,797.0,345.0,22.0,S,SOUTH FLORIDA AREA,Y,N,129.9899902,2.0,2.0,WCMB,1.0,0.0,O,4.0,M,M,5.0,2.0,0.0,S,U,Y,U,U,U,Y,195.0,1051736
80.2675,774.25,76.99,0.0,0.0,0.0,0.0,-112.25,4.4025,14.66666667,3.333333333,0.0,26.33333333,181.6666667,93.33333333,144.3333333,0.0,0.0,0.0,0.0,36.33333333,0.0,208.0666667,254.2733333,57.66666667,39.9,7.666666667,22.61333333,175.6666667,0.0,377.7666667,55.0,0.0,84.57333333,0.0,18.0,181.6666667,144.3333333,4.333333333,14,1,1,BA,N,5636,16813.0,1897.35,1790.37,16811.0,5634,137.72,1293.15,433.38,812,282,79,948.0,329.0,84.0,S,SOUTH FLORIDA AREA,Y,N,149.9899902,2.0,1.0,WCMB,0.0,0.0,O,5.0,S,M,7.0,1.0,0.0,N,U,U,U,U,U,Y,33.0,1051751
31.35,91.0,39.99,0.0,0.0,0.0,0.0,-4.0,0.62,2.333333333,0.333333333,0.0,10.66666667,36.33333333,5.333333333,23.0,0.333333333,0.0,0.0,0.0,3.333333333,0.666666667,51.17666667,6.94,6.0,6.626666667,1.0,0.896666667,15.66666667,0.0,34.64333333,12.0,0.333333333,23.47333333,0.01,2.666666667,36.66666667,23.33333333,0.0,12,2,1,AA,N,286,854.0,574.7,484.72,830.0,282,44.07,75.45,25.64,92,33,31,68.0,24.0,31.0,S,NEW ENGLAND AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,6.0,S,M,9.0,2.0,0.0,N,Y,U,U,Y,U,Y,376.0,1051800
64.1525,576.5,49.99,67.75,23.7125,23.7125,0.0,289.5,52.4375,22.33333333,2.0,0.0,38.66666667,204.6666667,74.33333333,146.3333333,0.0,0.0,0.0,0.0,45.0,0.0,241.2733333,71.16333333,17.0,23.31666667,0.333333333,2.14,142.0,0.0,224.3066667,55.33333333,0.0,88.13,0.0,24.33333333,204.6666667,146.3333333,0.0,16,2,1,EA,Y,3272,8371.0,720.5,652.52,8086.0,3142,43.5,539.07,209.47,480,198,47,566.0,228.0,46.0,S,CALIFORNIA NORTH AREA,N,N,9.989997864,1.0,1.0,,0.0,0.0,O,7.0,M,M,4.0,2.0,0.0,N,U,U,Y,Y,Y,Y,483.0,1051952
64.59666667,571.3333333,63.42666667,3.0,1.17,0.0,0.0,106.6666667,-13.04666667,16.0,1.666666667,0.0,97.0,276.6666667,102.0,166.6666667,2.0,8.333333333,26.0,22.69666667,69.33333333,0.666666667,295.5533333,95.70333333,51.66666667,54.81,8.666666667,23.15666667,98.66666667,1.0,122.8233333,114.6666667,1.0,268.4366667,0.363333333,18.0,279.0,168.6666667,0.0,16,1,1,ZA,Y,1164,2854.0,676.55,616.57,2853.0,1163,61.66,285.3,116.3,345,135,98,298.0,113.0,64.0,U,NEW YORK CITY AREA,Y,N,199.9899902,4.0,2.0,WCMB,0.0,0.0,O,,U,M,7.0,,0.0,U,U,U,U,U,U,Y,72.0,1051954
39.09,0.0,48.78,0.0,0.0,0.0,0.0,0.0,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1,1,CA,Y,739,2063.0,623.4,533.43,2063.0,739,38.1,147.36,52.79,0,0,39,79.0,27.0,40.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,9.989997864,1.0,1.0,,0.0,0.0,R,3.0,M,M,2.0,1.0,0.0,N,U,U,U,U,U,Y,482.0,1052046
37.3325,167.5,29.99,0.0,0.0,0.0,7.0475,-4.5,1.7575,5.666666667,1.0,0.0,14.33333333,86.33333333,7.0,65.33333333,0.0,0.0,0.0,0.0,4.0,0.666666667,86.74666667,6.73,7.333333333,5.9,1.0,1.853333333,37.0,0.0,38.29,33.33333333,0.0,55.18666667,0.0,6.666666667,86.33333333,65.33333333,0.333333333,12,1,1,AA,N,1028,2499.0,635.2,575.22,2477.0,1019,52.29,225.18,92.64,169,78,37,188.0,78.0,40.0,T,NEW ENGLAND AREA,Y,N,29.98999023,1.0,1.0,WC,0.0,0.0,O,3.0,A,M,7.0,1.0,0.0,F,U,U,U,U,U,Y,374.0,1052073
125.6975,632.75,54.91,212.25,74.2875,74.2875,4.0,-271.75,-82.7775,3.666666667,11.0,0.0,32.0,234.6666667,55.66666667,189.0,0.0,0.0,0.0,0.0,23.66666667,0.0,314.59,119.77,33.66666667,58.95333333,0.666666667,0.226666667,206.0,0.0,356.9266667,37.66666667,0.0,77.43333333,0.0,14.66666667,234.6666667,189.0,1.0,16,1,1,BA,N,2944,6987.0,1430.59,1360.61,6975.0,2938,90.71,465.0,195.87,723,290,153,576.0,253.0,108.0,,MIDWEST AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,M,M,6.0,3.0,0.0,N,U,U,U,Y,Y,N,482.0,1052088
106.69,510.75,99.99,0.0,0.0,0.0,0.0,31.25,-2.55,7.0,0.333333333,0.0,18.0,105.3333333,53.66666667,83.33333333,1.333333333,0.0,0.0,0.0,25.66666667,0.0,137.3966667,196.1766667,24.0,16.34,3.333333333,11.12666667,52.0,0.333333333,69.87333333,78.0,1.0,263.7,1.843333333,7.333333333,106.6666667,84.66666667,0.666666667,14,1,1,AA,N,2949,10384.0,2048.02,1930.08,10286.0,2890,148.47,791.23,222.31,500,141,107,550.0,184.0,107.0,C,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,,S,M,7.0,,0.0,U,U,U,U,U,U,Y,435.0,1052160
43.1625,146.5,49.99,0.0,0.0,0.0,1.8225,-69.5,-2.1825,1.0,0.666666667,0.0,3.333333333,29.66666667,8.333333333,24.66666667,0.0,0.0,0.0,0.0,2.666666667,0.0,43.59,19.93333333,8.0,9.73,0.333333333,0.19,25.66666667,0.0,44.54666667,7.333333333,0.0,18.97666667,0.0,1.666666667,29.66666667,24.66666667,0.0,16,1,1,CA,N,832,2442.0,717.73,647.75,2442.0,832,43.18,162.8,55.47,170,57,44,261.0,84.0,45.0,,ATLANTIC SOUTH AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,7.0,U,M,8.0,2.0,0.0,Z,U,U,U,U,U,Y,481.0,1052170
58.975,361.0,49.99,50.0,17.5,17.5,0.0,-171.0,-17.995,11.0,1.333333333,0.0,9.0,109.3333333,54.33333333,94.0,0.0,0.0,0.0,0.0,25.66666667,0.0,159.61,69.56333333,6.333333333,5.27,0.0,0.0,113.0,0.0,188.75,29.33333333,0.0,40.42333333,0.0,12.33333333,109.3333333,94.0,1.0,14,1,1,ZA,N,1912,4433.0,792.31,722.33,4430.0,1909,55.56,340.77,146.85,418,177,65,446.0,192.0,73.0,U,NORTH FLORIDA AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,,,S,M,5.0,1.0,0.0,U,U,U,U,U,U,Y,435.0,1052276
137.1125,2214.75,75.0,163.5,40.875,40.875,0.0,-474.75,-40.8025,45.66666667,3.333333333,0.0,56.66666667,302.6666667,345.0,228.6666667,0.0,0.0,0.0,0.0,141.3333333,0.0,422.3733333,1033.413333,59.33333333,68.15,26.33333333,61.04,242.3333333,0.0,634.3833333,259.0,0.0,821.4033333,0.0,49.0,302.6666667,228.6666667,18.33333333,12,1,1,AA,N,6003,18857.0,1259.42,1153.26,18848.0,5998,104.84,1713.45,545.27,2373,633,151,1845.0,504.0,119.0,U,GREAT LAKES AREA,Y,N,149.9899902,2.0,2.0,WCMB,0.0,0.0,,,U,M,,,0.0,R,U,U,U,U,U,N,368.0,1052399
114.0775,2061.5,63.135,201.25,60.375,60.15,0.0,-332.5,-54.7575,22.0,3.333333333,0.0,90.66666667,674.0,317.6666667,565.0,17.0,2.666666667,22.0,20.22333333,158.0,3.0,846.2866667,620.0366667,228.0,297.56,45.66666667,99.01,303.0,0.0,457.4066667,489.0,17.0,1008.906667,61.89666667,25.33333333,691.0,582.0,13.66666667,14,1,1,ZA,N,8330,20809.0,1229.36,1119.39,20798.0,8324,86.11,1599.85,640.31,2172,838,132,1901.0,747.0,95.0,C,NEW YORK CITY AREA,N,N,129.9899902,5.0,4.0,WCMB,0.0,0.0,,,U,,,,0.0,H,U,U,U,U,U,N,80.0,1052584
35.305,802.25,44.99,0.0,0.0,0.0,0.0,17.75,-0.315,3.0,31.0,0.0,49.0,274.6666667,161.3333333,193.0,0.0,0.0,0.0,0.0,101.6666667,0.0,140.37,229.8233333,76.66666667,37.66666667,55.33333333,76.75333333,74.0,0.0,84.67666667,278.0,0.0,285.5166667,0.0,34.0,274.6666667,193.0,7.666666667,12,1,1,ZA,N,3123,5540.0,523.48,463.5,5536.0,3120,42.14,503.27,283.64,796,422,36,581.0,315.0,36.0,C,OHIO AREA,Y,R,99.98999023,4.0,2.0,WCMB,1.0,1.0,O,9.0,M,M,6.0,3.0,0.0,U,U,U,U,U,Y,Y,149.0,1052695
62.195,401.5,39.99,74.75,26.5925,22.4,2.115,126.5,25.205,6.333333333,1.0,0.0,18.33333333,96.33333333,32.0,71.33333333,3.666666667,2.0,14.0,12.66,18.66666667,0.333333333,220.4666667,111.9,10.66666667,13.74,1.0,1.803333333,44.0,3.0,135.6266667,47.66666667,0.666666667,196.74,0.483333333,7.666666667,100.3333333,75.0,0.0,14,1,1,DA,N,1121,4928.0,781.93,748.3,4888.0,1111,57.56,376.0,85.46,359,76,54,357.0,82.0,59.0,,NEW ENGLAND AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,4.0,B,M,5.0,1.0,0.0,F,U,U,U,U,U,Y,430.0,1052762
67.78,1194.5,82.2825,0.0,0.0,0.0,0.0,-105.5,-8.79,5.0,1.0,0.0,65.33333333,328.0,97.33333333,257.3333333,0.0,0.0,0.0,0.0,56.0,0.0,768.0833333,249.6133333,96.0,110.15,14.33333333,26.01,124.6666667,0.0,290.48,206.3333333,0.0,727.2166667,0.0,6.0,328.0,257.3333333,2.666666667,18,1,1,CA,N,5317,16909.0,1498.52,1418.54,16908.0,5316,83.44,994.59,312.71,1230,323,71,1381.0,336.0,67.0,T,ATLANTIC SOUTH AREA,Y,N,149.9899902,4.0,3.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,196.0,1052847
44.23,68.75,29.99,0.0,0.0,0.0,12.4725,57.25,14.64,2.333333333,0.333333333,0.0,5.333333333,22.0,0.666666667,14.0,0.0,0.0,0.0,0.0,0.333333333,0.0,16.55333333,0.433333333,0.0,0.0,0.0,0.0,9.666666667,0.0,9.05,4.666666667,0.0,7.936666667,0.0,2.666666667,22.0,14.0,0.0,12,1,1,AA,N,234,436.0,452.15,392.17,436.0,234,35.65,39.64,21.27,50,26,39,44.0,24.0,37.0,T,SOUTHWEST AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,,S,M,4.0,1.0,0.0,H,U,U,U,U,U,Y,367.0,1052904
39.32,298.0,30.0,36.75,12.8625,12.8625,0.0,284.0,-1.06,0.333333333,11.0,0.0,29.66666667,110.3333333,23.66666667,69.33333333,0.0,0.0,0.0,0.0,12.66666667,0.0,79.47,36.48666667,16.66666667,15.37,9.0,9.006666667,52.33333333,0.0,52.07666667,40.66666667,0.0,63.88333333,0.0,11.33333333,110.3333333,69.33333333,0.0,12,3,2,BA,N,1476,4327.0,577.88,466.53,3939.0,1358,46.65,393.9,135.8,203,116,40,352.0,158.0,43.0,T,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,1.0,1.0,,0.0,0.0,,,U,,,,0.0,U,U,U,U,U,U,N,366.0,1052984
39.595,338.25,40.0,26.0,9.1,9.1,0.0,81.75,26.105,6.0,0.0,0.0,42.33333333,170.0,57.66666667,122.6666667,0.0,0.0,0.0,0.0,39.66666667,0.333333333,141.7066667,52.24333333,34.0,17.56,12.0,11.50666667,97.33333333,0.0,118.72,70.0,0.0,75.23,0.0,6.0,170.0,122.6666667,0.0,18,2,2,BA,N,2028,3787.0,586.63,526.64,3768.0,2017,30.98,221.65,118.65,311,165,31,260.0,144.0,31.0,U,LOS ANGELES AREA,Y,R,99.98999023,2.0,2.0,WCMB,0.0,0.0,O,7.0,U,M,2.0,2.0,0.0,I,U,U,Y,Y,U,Y,156.0,1053039
115.1275,963.75,30.0,104.5,36.575,36.575,3.59,1099.25,152.2825,17.66666667,2.0,0.0,41.66666667,199.3333333,28.0,140.0,0.0,0.0,0.0,0.0,18.0,5.0,382.0166667,82.49,37.33333333,35.0,0.666666667,0.626666667,29.33333333,0.0,76.14666667,127.0,0.0,388.3633333,0.0,19.66666667,199.3333333,140.0,0.0,16,1,1,AA,N,1100,3188.0,650.84,590.85,3163.0,1093,39.39,210.87,72.87,597,160,64,334.0,98.0,49.0,U,NEW YORK CITY AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,4.0,A,M,5.0,2.0,0.0,H,U,U,U,U,U,Y,473.0,1053068
45.6225,271.0,40.0,1.5,0.525,0.525,1.5,-124.0,-4.9425,4.666666667,0.333333333,0.0,12.66666667,57.0,16.66666667,40.33333333,0.0,0.0,0.0,0.0,11.66666667,0.333333333,119.4766667,31.26666667,8.0,7.346666667,0.0,0.0,41.0,0.0,123.4166667,6.666666667,0.0,27.33,0.0,5.0,57.0,40.33333333,0.0,14,2,1,AA,N,615,2097.0,536.84,502.84,2097.0,615,38.68,161.31,47.31,312,81,47,205.0,54.0,42.0,S,DC/MARYLAND/VIRGINIA AREA,Y,N,129.9899902,1.0,1.0,WCMB,0.0,0.0,O,8.0,U,M,9.0,1.0,0.0,S,U,U,U,U,Y,Y,426.0,1053141
100.89,652.25,99.99,0.0,0.0,0.0,0.0,217.75,-0.9,3.666666667,1.333333333,0.0,20.66666667,212.6666667,72.33333333,188.0,0.0,0.0,0.0,0.0,34.66666667,0.0,287.5766667,171.3766667,57.33333333,51.21666667,3.0,10.08333333,248.3333333,0.0,440.2833333,8.666666667,0.0,18.67,0.0,5.0,212.6666667,188.0,1.333333333,12,1,1,AA,N,3438,9189.0,1485.68,1355.7,9162.0,3427,123.25,832.91,311.55,580,232,101,613.0,232.0,102.0,S,ATLANTIC SOUTH AREA,,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,3.0,M,M,6.0,,0.0,S,Y,U,U,U,U,Y,363.0,1053266
87.745,982.0,83.78,0.0,0.0,0.0,0.0975,-43.0,29.325,10.0,0.666666667,0.0,79.66666667,336.0,102.6666667,248.0,0.0,1.0,4.0,3.493333333,51.33333333,0.333333333,459.5333333,200.6866667,98.33333333,107.3266667,35.33333333,80.11,178.6666667,0.0,352.4333333,160.3333333,0.0,307.7866667,0.0,10.66666667,336.0,248.0,2.333333333,16,2,2,AA,N,4839,13239.0,1474.77,1411.53,13223.0,4830,94.1,881.53,322.0,996,365,78,859.0,306.0,78.0,,DC/MARYLAND/VIRGINIA AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,,0.0,U,M,4.0,,0.0,Z,Y,U,U,U,U,N,471.0,1053269
38.6525,213.25,44.99,0.25,0.0975,0.0,0.0,168.75,-0.4125,1.0,1.0,0.0,22.0,98.33333333,17.0,74.66666667,0.333333333,3.0,3.333333333,1.156666667,11.66666667,0.0,82.99666667,21.06666667,21.0,8.813333333,0.333333333,0.823333333,34.33333333,0.0,53.79,50.66666667,0.333333333,50.27333333,0.123333333,2.0,98.66666667,75.0,0.0,12,1,1,CA,N,1290,2653.0,462.65,399.41,2653.0,1290,36.31,241.18,117.27,157,88,39,234.0,113.0,38.0,C,NEW YORK CITY AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,5.0,U,M,7.0,2.0,0.0,J,U,U,U,U,Y,Y,363.0,1053341
10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,2,Z,N,63,392.0,303.14,282.63,370.0,59,20.19,26.43,4.21,0,0,10,14.0,1.0,13.0,U,NEW YORK CITY AREA,N,N,79.98999023,1.0,1.0,WC,0.0,0.0,O,6.0,S,M,1.0,1.0,1.0,N,U,U,U,U,U,Y,470.0,1053473
40.0,0.25,40.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.666666667,1.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.053333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.053333333,0.0,0.0,1.333333333,0.666666667,0.0,18,2,2,AA,N,85,500.0,754.31,684.32,497.0,82,40.25,29.24,4.82,0,0,40,2.0,1.0,40.0,S,ATLANTIC SOUTH AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,,,U,,,,0.0,N,U,U,U,U,U,N,530.0,1053507
14.8475,111.75,17.4125,0.0,0.0,0.0,0.0,-111.75,-14.8475,3.0,0.0,0.0,42.33333333,137.0,32.0,92.33333333,0.0,2.0,5.333333333,3.98,25.33333333,0.0,110.3633333,20.44666667,15.66666667,10.06333333,0.0,0.0,88.66666667,0.0,110.8066667,19.0,0.0,20.00333333,0.0,3.0,137.0,92.33333333,0.0,18,1,1,E4,Y,2295,5542.0,1030.46,967.23,5527.0,2288,56.9,325.12,134.59,149,74,20,311.0,116.0,47.0,,LOS ANGELES AREA,N,N,129.9899902,2.0,2.0,WCMB,0.0,0.0,,,U,,,,0.0,Z,U,U,U,U,U,N,136.0,1053520
155.6625,1658.25,160.9575,0.0,0.0,0.0,0.0,-223.25,4.5075,13.66666667,11.33333333,1.666666667,78.0,475.0,323.0,376.3333333,9.333333333,0.0,0.0,0.0,173.6666667,0.0,574.6266667,538.7733333,63.33333333,55.56,10.0,28.99,448.6666667,2.333333333,713.1433333,236.0,7.0,400.26,9.23,27.0,487.0,385.6666667,12.33333333,14,2,1,CA,Y,7419,19774.0,2253.42,2092.56,19696.0,7394,160.97,1515.08,568.77,1733,714,154,1558.0,630.0,158.0,C,HOUSTON AREA,Y,N,199.9899902,1.0,1.0,WCMB,0.0,0.0,O,10.0,M,M,9.0,1.0,0.0,U,U,U,U,U,U,Y,422.0,1053666
61.37,319.75,30.0,33.5,11.725,11.725,0.0,676.25,83.13,2.333333333,0.0,0.0,21.66666667,48.66666667,6.0,24.66666667,0.0,0.0,0.0,0.0,3.666666667,0.0,60.34333333,16.28333333,2.666666667,1.783333333,1.0,1.02,14.33333333,0.0,16.77666667,15.66666667,0.0,59.85,0.0,2.333333333,48.66666667,24.66666667,0.333333333,12,1,1,AA,N,523,2077.0,440.93,377.69,2069.0,520,34.34,188.09,47.27,94,30,34,120.0,39.0,32.0,S,DC/MARYLAND/VIRGINIA AREA,Y,R,9.989997864,1.0,1.0,WC,1.0,0.0,O,7.0,M,M,8.0,2.0,0.0,Z,U,U,U,U,U,Y,359.0,1053817
92.9825,207.25,19.99,183.75,71.6625,71.6625,0.7375,-76.25,-30.2625,3.333333333,0.0,0.0,21.0,65.0,39.33333333,41.0,0.0,0.333333333,0.666666667,0.343333333,25.0,0.333333333,69.53,84.51666667,10.66666667,6.28,0.0,0.0,27.66666667,0.0,53.97,51.33333333,0.0,100.0766667,0.0,3.333333333,65.0,41.0,0.0,12,1,1,AA,N,455,1341.0,705.24,655.26,1341.0,455,59.57,121.91,41.36,233,68,103,157.0,49.0,74.0,,DC/MARYLAND/VIRGINIA AREA,Y,N,59.98999023,1.0,1.0,WCMB,0.0,0.0,O,7.0,S,M,5.0,2.0,0.0,G,U,U,U,U,U,Y,359.0,1053846
39.4025,272.5,40.0,105.0,36.75,36.75,0.125,17.5,-9.4025,2.0,0.333333333,0.0,11.66666667,52.0,3.666666667,39.0,0.0,1.666666667,2.0,1.266666667,2.0,0.0,191.5866667,1.543333333,3.333333333,2.71,0.0,0.0,25.33333333,0.0,121.0733333,15.0,0.0,72.05666667,0.0,2.333333333,52.0,39.0,0.0,12,1,1,CA,N,468,2712.0,486.05,406.07,2669.0,462,36.92,242.64,42.0,267,48,43,248.0,43.0,40.0,R,NEW ENGLAND AREA,Y,N,149.9899902,1.0,1.0,WCMB,0.0,0.0,O,6.0,M,M,4.0,,1.0,N,Y,Y,U,U,U,Y,356.0,1054166
